OrderID,Date,Store,Region,Category,Product,Units,Unit_Price,Discount,Revenue,Profit,SalesRep
ORD101245,2023-04-08 17:56:00,Mumbai,West,Home Goods,Bedsheet Set,13.0,1544.06,0.1,18065.5,3840.59, S. Nair 
ORD105606,2023-04-08 18:07:00,Kolkata,East,Apparel,Denim Jeans,12.0,1608.85,0.2,62404.24129145266,2424.81,T. Banerjee
ORD103373,2023-04-08 18:23:00,Patna,East,Electronics,LED Monitor,9.0,3263.03,0.0,29367.27,6441.27,P. Verma
ORD105123,2023-04-08 19:04:00,Hyderabad,South,Apparel,Sports Jacket,1.0,2089.23,0.0,2089.23,414.86,R. Iyer
ORD108801,2023-04-08 19:22:00,Ahmedabad,West,Electronics,Smartwatch,10.0,1604.69,0.2,12837.52,2063.33,D. Joshi
ORD103236,2023-04-08 19:57:00,Patna,East,Electronics,Power Bank,11.0,2055.28,0.0,22608.08,5387.14,A. Sharma
ORD106387,2023-04-08 20:02:00,Pune,West,Home Goods,Non-stick Pan,10.0,300.63,0.15,2555.36,516.3,D. Joshi
ORD103785,2023-04-08 21:01:00,Bhubaneswar,East,Toys,Puzzle 500pc,14.0,1962.56,0.05,26102.05,7591.96,R. Iyer
ORD104722,2023-04-08 22:23:00,Bengaluru,South,Apparel,Saree,8.0,802.48,0.0,6419.84,1179.13,V. Reddy
ORD106212,2023-04-08 22:26:00,Chandigarh,North,Toys,Puzzle 500pc,12.0,802.53,0.1,8667.32,2958.7,N. Gupta
ORD105730,2023-04-08 22:52:00,Pune,West,Electronics,Smartwatch,1.0,1401.74,0.0,1401.74,446.27,T. Banerjee
ORD106540,2023-04-08 22:59:00,Kolkata,East,Electronics,Bluetooth Speaker,3.0,3549.02,0.15,9050.0,2802.7,M. Khan
ORD108251,2023-04-08 23:09:00,Kolkata,East,Home Goods,Bedsheet Set,13.0,1669.91,0.0,21708.83,6450.21,R. Iyer
ORD103895,2023-04-08 23:23:00,Patna,East,Home Goods,Curtain Set,13.0,1034.81,0.1,12107.28,2851.86,T. Banerjee
ORD104928,2023-04-08 23:32:00,Chennai,South,Toys,Remote Control Car,9.0,451.19,0.0,4060.71,1128.81,A. Sharma
ORD109285,2023-04-08 23:42:00,Bhubaneswar,East,Home Goods,Storage Box,12.0,1036.32,0.05,11814.05,2699.73,T. Banerjee
ORD108831,2023-04-09 00:03:00,Chennai,South,Electronics,Power Bank,1.0,3385.65,0.0,3385.65,950.67,  R. Iyer
ORD107822,2023-04-09 00:04:00,Lucknow,North,Groceries,Spice Combo Pack,9.0,360.31,0.0,3242.79,832.58,A. Sharma
ORD100534,2023-04-09 00:07:00,Lucknow,North,Apparel,Cotton Kurta,3.0,1775.11,0.0,5325.33,1528.8,T. Banerjee
ORD108660,2023-04-09 00:55:00,Lucknow,North,Groceries,Tea Leaves 500g,6.0,374.73,0.15,1911.12,253.68,S. Nair
ORD101127,2023-04-09 03:34:00,Pune,West,Toys,Puzzle 500pc,7.0,1971.61,0.1,12421.14,2070.59,T. Banerjee
ORD104224,2023-04-09 03:40:00,Mumbai,West,Electronics,Wireless Earbuds,3.0,3961.73,0.0,11885.19,1336.15, P. Verma 
ORD106587,2023-04-09 03:58:00,Kolkata,East,Toys,Building Blocks Set,3.0,1240.82,0.1,3350.21,430.91,T. Banerjee
ORD102021,2023-04-09 04:57:00,Bhubaneswar,East,Apparel,Formal Shirt,14.0,1629.04,0.05,21666.23,4638.28,N. Gupta
ORD104133,2023-04-09 05:04:00,Pune,West,Groceries,Cooking Oil 1L,1.0,689.75,0.05,655.26,132.75,V. Reddy
ORD106351,2023-04-09 06:48:00,Chandigarh,North,Apparel,Cotton Kurta,4.0,,0.15,5457.68,1308.44,R. Iyer
ORD103848,2023-04-09 07:00:00,Bhubaneswar,East,Electronics,LED Monitor,11.0,1246.08,0.05,13021.54,1340.35,
ORD101428,2023-04-09 07:07:00,Chandigarh,North,Groceries,Cooking Oil 1L,5.0,837.44,0.1,3768.48,458.04,K. Menon
ORD103736,2023-04-09 07:55:00,Delhi,North,Groceries,Spice Combo Pack,11.0,750.88,0.05,7846.7,2427.61,T. Banerjee
ORD101040,2023-04-09 08:48:00,Mumbai,West,Groceries,Tea Leaves 500g,6.0,150.29,0.1,811.57,191.01,T. Banerjee
ORD107547,2023-04-09 08:50:00,Kolkata,East,Home Goods,Non-stick Pan,13.0,944.17,0.15,10433.08,1568.22,T. Banerjee
ORD101964,2023-04-09 09:20:00,Chandigarh,North,Groceries,Spice Combo Pack,10.0,806.35,0.0,8063.5,1174.45,V. Reddy
ORD103157,2023-04-09 10:08:00,Kolkata,East,Electronics,Power Bank,6.0,1341.51,0.05,7646.61,1920.99,D. Joshi
ORD109381,2023-04-09 10:11:00,Hyderabad,South,Groceries,Spice Combo Pack,8.0,750.77,0.1,5405.54,948.73,R. Iyer
ORD106569,2023-04-09 11:06:00,Ahmedabad,West,Home Goods,Bedsheet Set,7.0,514.8,0.0,3603.6,743.6,R. Iyer
ORD104258,2023-04-09 11:26:00,Hyderabad,South,Home Goods,Curtain Set,13.0,1247.07,0.15,13780.12,3403.35,  T. Banerjee
ORD107895,2023-04-09 12:23:00,Lucknow,North,Groceries,Spice Combo Pack,2.0,434.89,0.0,869.78,224.37,R. Iyer
ORD105608,2023-04-09 13:19:00,Mumbai,West,Groceries,Tea Leaves 500g,12.0,352.52,0.0,4230.24,1033.25,P. Verma
ORD104222,2023-04-09 13:21:00,Chennai,South,Toys,Soft Toy Bear,12.0,716.43,0.0,7502.32,2091.43,S. Nair
ORD104222,2023-04-09 13:21:00,Chennai,South,Toys,Soft Toy Bear,12.0,716.43,0.05,8167.3,2314.57,S. Nair
ORD107212,2023-04-09 15:27:00,Mumbai,West,Toys,Soft Toy Bear,3.0,941.56,0.15,2400.98,580.24,A. Sharma
ORD109763,2023-04-09 15:32:00,Hyderabad,South,Apparel,Saree,12.0,2227.48,0.0,26729.76,9331.13,T. Banerjee
ORD101210,2023-04-09 15:56:00,Kolkata,East,Apparel,Cotton Kurta,4.0,1651.42,0.2,5284.54,1779.18,M. Khan
ORD101320,2023-04-09 16:23:00,Patna,East,Apparel,Denim Jeans,5.0,902.83,0.15,3837.03,1096.21,M. Khan
ORD106782,2023-04-09 17:41:00,Ahmedabad,West,Apparel,Sports Jacket,2.0,1686.96,0.0,3373.92,796.24,V. Reddy
ORD103476,2023-04-09 18:12:00,Chennai,South,Apparel,Cotton Kurta,8.0,1308.5,0.05,9944.6,2978.28,T. Banerjee
ORD107051,2023-04-09 18:58:00,Ahmedabad,West,Toys,Board Game,12.0,252.41,0.0,3028.92,486.38,P. Verma
ORD100267,2023-04-09 20:02:00,Bengaluru,South,Apparel,Cotton Kurta,2.0,2307.52,0.0,4615.04,835.39,M. Khan
ORD106623,2023-04-09 21:48:00,Kolkata,East,Home Goods,Curtain Set,1.0,1550.26,0.0,1550.26,234.06,P. Verma
ORD107040,2023-04-09 22:34:00,Chandigarh,North,Home Goods,Curtain Set,5.0,1362.98,0.1,6133.41,1016.48,N. Gupta
ORD109183,2023-04-09 23:03:00,Kolkata,East,Apparel,Saree,3.0,2350.16,0.2,5640.38,1688.77,
ORD106955,2023-04-09 23:07:00,Kolkata,East,Toys,Building Blocks Set,11.0,1441.95,0.1,14275.3,2036.9,R. Iyer
ORD105779,2023-04-10 00:05:00,Chennai,South,Home Goods,Table Lamp,5.0,1772.73,0.0,8863.65,2833.88,V. Reddy
ORD105170,2023-04-10 01:16:00,Ahmedabad,West,Home Goods,Table Lamp,9.0,1094.26,0.0,9848.34,1443.88,N. Gupta
ORD103306,2023-04-10 01:44:00,Kolkata,East,Electronics,Wireless Earbuds,7.0,2006.53,0.0,14045.71,4094.04,S. Nair
ORD103301,2023-04-10 02:58:00,Bengaluru,South,Toys,Soft Toy Bear,2.0,213.33,0.05,405.33,,V. Reddy
ORD106874,2023-04-10 03:44:00,Bengaluru,South,Apparel,Denim Jeans,7.0,1412.87,0.0,9890.09,1495.1,R. Iyer
ORD106095,2023-04-10 04:20:00,Chennai,South,Home Goods,Table Lamp,1.0,2170.79,0.2,1736.63,245.91,M. Khan
ORD108333,2023-04-10 05:08:00,Chennai,South,Groceries,Spice Combo Pack,12.0,608.26,0.0,7299.12,1195.39,T. Banerjee
ORD108522,2023-04-10 05:52:00,Patna,East,Groceries,Basmati Rice 5kg,3.0,449.22,0.0,1347.66,461.05,T. Banerjee
ORD109161,2023-04-10 06:59:00,Mumbai,West,Electronics  ,LED Monitor,10.0,2981.11,0.0,29811.1,9979.68,D. Joshi
ORD101334,2023-04-10 08:47:00,Mumbai,West,Groceries,Cooking Oil 1L,6.0,189.72,0.05,1081.4,349.09,K. Menon
ORD109699,2023-04-10 09:23:00,Lucknow,North,Groceries,Wheat Flour 10kg,14.0,827.13,0.1,10421.84,1891.28,M. Khan
ORD109342,2023-04-10 10:41:00,Patna,East,Groceries,Cooking Oil 1L,4.0,724.98,0.1,2609.93,488.35,N. Gupta
ORD106170,2023-04-10 11:16:00,Hyderabad,South,Toys,Building Blocks Set,11.0,1082.48,0.0,,3358.4,P. Verma
ORD108140,2023-04-10 11:16:00,Patna,East,  Electronics,Wireless Earbuds,3.0,1140.31,0.15,2907.79,472.7,D. Joshi
ORD109793,2023-04-10 13:26:00,Lucknow,North,Groceries,Spice Combo Pack,12.0,286.67,0.0,3440.04,408.78,N. Gupta
ORD109261,2023-04-10 13:28:00,Bhubaneswar,East,Electronics,Bluetooth Speaker,4.0,633.46,0.0,2533.84,317.64,T. Banerjee
ORD105415,2023-04-10 13:33:00,Bhubaneswar,East,Electronics,Bluetooth Speaker,12.0,2788.66,0.05,31790.72,6540.66,A. Sharma  
ORD108628,2023-04-10 14:15:00,Lucknow,North,Groceries,Basmati Rice 5kg,13.0,117.87,0.0,1532.31,260.09, R. Iyer 
ORD108628,2023-04-10 14:15:00,Lucknow,North,Groceries,Basmati Rice 5kg,13.0,117.87,0.0,1532.31,260.09,R. Iyer
ORD101998,2023-04-10 15:19:00,Hyderabad,South,Apparel,Saree,3.0,1887.65,0.0,5662.95,750.73,M. Khan
ORD107070,2023-04-10 16:00:00,Ahmedabad,West,Groceries,Basmati Rice 5kg,2.0,747.09,0.0,1494.18,163.18,V. Reddy
ORD105738,2023-04-10 16:19:00,Delhi,North,Toys,Remote Control Car,3.0,941.0,0.2,2258.4,465.34,S. Nair
ORD107702,2023-04-10 16:55:00,Delhi,North,Toys,Soft Toy Bear,14.0,400.64,0.05,5328.51,1566.33,T. Banerjee
ORD106884,2023-04-10 19:45:00,Hyderabad,South,Toys,Soft Toy Bear,4.0,1228.26,0.0,4913.04,703.79,V. Reddy
ORD101265,2023-04-10 19:54:00,Bengaluru,South,Home Goods,Table Lamp,3.0,2542.47,0.05,7246.04,1764.03,N. Gupta
ORD103637,2023-04-10 22:04:00,Lucknow,North,Toys,Puzzle 500pc,6.0,1334.54,0.0,8007.24,2580.76,
ORD104488,2023-04-11 00:32:00,Chandigarh,North,Groceries,Spice Combo Pack,7.0,639.04,0.0,4473.28,1476.0,T. Banerjee
ORD109724,2023-04-11 00:54:00,Hyderabad,South,Electronics,Wireless Earbuds,8.0,3779.46,,27212.11,8694.86,N. Gupta
ORD109647,2023-04-11 01:46:00,Bhubaneswar,East,Home Goods,Table Lamp,3.0,1773.74,0.0,5321.22,1487.26,R. Iyer
ORD109647,2023-04-11 01:46:00,Bhubaneswar,East,Home Goods,Table Lamp,3.0,1773.74,0.0,5321.22,1487.26,R. Iyer
ORD107451,2023-04-11 01:56:00,Hyderabad,South,Apparel,Formal Shirt,1.0,1777.07,0.05,1688.22,196.68,V. Reddy
ORD104091,2023-04-11 02:36:00,Patna,East,Toys,Building Blocks Set,8.0,728.62,0.0,5828.96,1029.87,N. Gupta
ORD106213,2023-04-11 03:49:00,Chennai,South,Home Goods,Curtain Set,13.0,353.36,0.0,4593.68,1328.02,M. Khan
ORD107745,2023-04-11 04:02:00,Pune,West,Toys,Puzzle 500pc,3.0,1784.12,0.05,5084.74,553.82,S. Nair
ORD106309,2023-04-11 04:27:00,Pune,West,Home Goods,Bedsheet Set,3.0,1205.03,0.0,3615.09,981.0,N. Gupta
ORD102717,2023-04-11 04:50:00,Chennai,South,Groceries,Basmati Rice 5kg,7.0,637.57,0.0,4462.99,920.93,M. Khan
ORD108045,2023-04-11 05:48:00,Chennai,South,Home Goods,Storage Box,14.0,2642.82,0.15,31449.56,8347.33,
ORD109619,2023-04-11 06:39:00,Patna,East,Electronics,Bluetooth Speaker,5.0,3994.41,0.0,19972.05,6392.56,P. Verma
ORD104383,2023-04-11 06:52:00,Chennai,South,Home Goods,Non-stick Pan,11.0,921.9,0.0,10140.9,1551.03,T. Banerjee
ORD108741,2023-04-11 10:11:00,Chennai,South,Electronics,Wireless Earbuds,8.0,3085.85,0.1,22218.12,4182.9,M. Khan
ORD102621,2023-04-11 10:50:00,Ahmedabad,West, Apparel ,Denim Jeans,5.0,2241.91,0.05,10649.07,2446.45,N. Gupta
ORD103165,2023-04-11 11:52:00,Lucknow,North,Home Goods,Bedsheet Set,13.0,1517.58,0.0,19728.54,4515.54,P. Verma
ORD109233,2023-04-11 12:12:00,Bhubaneswar,East,Groceries,Cooking Oil 1L,13.0,572.57,0.0,7443.41,2380.7,S. Nair
ORD109562,2023-04-11 12:27:00,Chennai,South,Home Goods,Non-stick Pan,10.0,2176.83,0.05,20679.88,5706.92,S. Nair
ORD105691,2023-04-11 12:56:00,Chandigarh,North,Electronics,Wireless Earbuds,1.0,624.15,0.1,561.74,81.91,M. Khan
ORD106047,2023-04-11 13:42:00,Pune,West,Toys,Soft Toy Bear,14.0,1308.02,0.15,15565.44,3801.63,S. Nair
ORD108502,2023-04-11 13:43:00,Bhubaneswar,East,Home Goods,Non-stick Pan,6.0,1467.32,0.05,8363.72,2086.42,V. Reddy
ORD107466,2023-04-11 15:30:00,Kolkata,East,Groceries,Basmati Rice 5kg,5.0,107.89,0.0,539.45,83.89,N. Gupta  
ORD102986,2023-04-11 16:09:00,Lucknow,North,Groceries,Tea Leaves 500g,3.0,434.39,0.2,1042.54,,A. Sharma
ORD101164,2023-04-11 16:12:00,Patna,East,Groceries,Spice Combo Pack,5.0,485.23,0.0,2426.15,691.87,V. Reddy
ORD107889,2023-04-11 17:04:00,Delhi,North,Home Goods,Storage Box,2.0,2266.34,0.0,4532.68,1332.38,A. Sharma
ORD102603,2023-04-11 17:44:00,Pune,West,Electronics,Bluetooth Speaker,11.0,568.67,0.0,6255.37,1580.41,D. Joshi
ORD103176,2023-04-11 17:49:00,Bengaluru,South,Toys,Building Blocks Set,1.0,648.13,0.2,518.5,126.28,T. Banerjee
ORD109253,2023-04-11 18:59:00,Delhi,North,Home Goods,Table Lamp,12.0,1660.39,0.0,19924.68,2061.35,A. Sharma
ORD107117,2023-04-11 21:09:00,Delhi,North,Groceries,Spice Combo Pack,9.0,441.75,0.05,3776.96,521.06,S. Nair
ORD108262,2023-04-11 21:44:00,Bhubaneswar,East,Groceries,Cooking Oil 1L,14.0,689.64,0.05,9172.21,2328.63,N. Gupta
ORD105467,2023-04-11 22:05:00,Delhi,North,Groceries,Tea Leaves 500g,9.0,129.43,0.1,1048.38,210.38,T. Banerjee
ORD107905,2023-04-11 23:22:00,Delhi,North,Electronics,Wireless Earbuds,14.0,3594.38,0.1,,4640.22,N. Gupta
ORD103027,2023-04-12 02:08:00,Hyderabad,South,Home Goods,Storage Box,11.0,1174.14,0.1,11623.99,3313.75,P. Verma
ORD105546,2023-04-12 03:09:00,Lucknow,North,  Electronics,Bluetooth Speaker,6.0,2166.73,0.15,11050.32,2429.24,V. Reddy
ORD101654,2023-04-12 03:48:00,Hyderabad,South,Apparel,Sports Jacket,13.0,2359.6,0.0,30674.8,5158.12,S. Nair
ORD101000,2023-04-12 03:52:00,Chandigarh,North,Home Goods,Table Lamp,12.0,2911.98,0.1,31449.38,9568.7,T. Banerjee
ORD107667,2023-04-12 07:11:00,Chennai,South,Toys,Remote Control Car,3.0,967.96,0.0,2903.88,339.02,
ORD103646,2023-04-12 07:41:00,Bhubaneswar,East,Home Goods,Bedsheet Set,1.0,1896.89,0.05,1802.05,456.7,P. Verma
ORD102067,2023-04-12 07:45:00,Kolkata,East,Home Goods,Storage Box,14.0,1228.14,0.0,17193.96,5104.88,A. Sharma
ORD106641,2023-04-12 07:49:00,Kolkata,East,Groceries,Cooking Oil 1L,6.0,452.08,0.1,2441.23,433.5,P. Verma
ORD101217,2023-04-12 08:15:00,Chandigarh,North,Electronics,Smartwatch,11.0,2991.77,0.0,32909.47,11166.61,K. Menon
ORD101217,2023-04-12 08:15:00,Chandigarh,North,Electronics,Smartwatch,11.0,2991.77,0.0,32909.47,11166.61,K. Menon
ORD100023,2023-04-12 08:19:00,Pune,West,Electronics,Smartwatch,12.0,2789.39,0.0,33472.68,3670.41,K. Menon
ORD102349,2023-04-12 08:46:00,Pune,West,Apparel,Saree,5.0,2420.1,0.1,10890.45,3024.3,P. Verma
ORD104778,2023-04-12 09:06:00,Bengaluru,South,Toys,Soft Toy Bear,4.0,661.3,0.05,2512.94,467.99,K. Menon
ORD106146,2023-04-12 10:10:00,Bhubaneswar,East,Groceries,Wheat Flour 10kg,3.0,709.21,0.0,2127.63,471.9,N. Gupta
ORD103475,2023-04-12 10:15:00,Pune,West,Groceries,Spice Combo Pack,13.0,836.29,0.0,10871.77,,T. Banerjee
ORD101304,2023-04-12 10:34:00,Patna,East,Toys,Puzzle 500pc,7.0,,0.1,5175.51,677.46,P. Verma
ORD107064,2023-04-12 12:41:00,Kolkata,East,Toys,Board Game,8.0,187.2,0.0,1497.6,493.2,D. Joshi
ORD104879,2023-04-12 12:55:00,Kolkata,East,Home Goods,Storage Box,1.0,801.19,0.05,761.13,128.12,T. Banerjee
ORD101721,2023-04-12 13:22:00,Mumbai,West,Groceries,Tea Leaves 500g,10.0,691.32,0.0,6913.2,2315.85,N. Gupta
ORD104374,2023-04-12 14:15:00,Ahmedabad,West,Home Goods,Non-stick Pan,6.0,1156.26,0.0,6937.56,1482.35,K. Menon
ORD100806,2023-04-12 16:10:00,Bengaluru,South,Toys,Building Blocks Set,5.0,845.36,0.05,4015.46,449.05,K. Menon
ORD100806,2023-04-12 16:10:00,Bengaluru,South,Toys,Building Blocks Set,5.0,845.36,0.05,4015.46,449.05,K. Menon
ORD103444,2023-04-12 17:59:00,Kolkata,East,Electronics,Bluetooth Speaker,3.0,3811.63,0.0,11434.89,2681.1,M. Khan
ORD100214,2023-04-12 18:32:00,Bengaluru,South,Toys,Puzzle 500pc,6.0,1365.94,0.05,7785.86,2634.39,A. Sharma
ORD106503,2023-04-12 18:44:00,Pune,West,Apparel,Cotton Kurta,7.0,672.17,0.2,3764.15,1241.9,K. Menon
ORD106231,2023-04-12 19:37:00,Ahmedabad,West,Apparel,Sports Jacket,11.0,684.01,0.1,6771.7,861.67,N. Gupta
ORD104391,2023-04-12 20:04:00,Delhi,North, Home Goods ,Curtain Set,14.0,1674.97,0.1,21104.62,4708.61,R. Iyer
ORD109613,2023-04-12 20:45:00,Bengaluru,South,Apparel,Denim Jeans,2.0,1537.46,0.1,,558.32,T. Banerjee
ORD100571,2023-04-13 00:59:00,Patna,East,Toys,Puzzle 500pc,14.0,1606.5,0.0,22491.0,4444.86,T. Banerjee
ORD101860,2023-04-13 01:25:00,Chennai,South,Home Goods,Storage Box,13.0,598.82,0.0,7784.66,2714.45,T. Banerjee
ORD105476,2023-04-13 02:48:00,Ahmedabad,West,  Apparel,Sports Jacket,3.0,1141.38,0.0,3424.14,1155.37,M. Khan
ORD104675,2023-04-13 04:12:00,Bhubaneswar,East,Toys,Remote Control Car,1.0,1804.28,0.0,1804.28,517.79,K. Menon
ORD103616,2023-04-13 04:55:00,Mumbai,West,Apparel,Sports Jacket,12.0,1651.31,0.0,19815.72,3136.15,R. Iyer
ORD100158,2023-04-13 05:32:00,Ahmedabad,West,Home Goods,Curtain Set,2.0,2617.59,0.0,5235.18,1616.21,D. Joshi
ORD101522,2023-04-13 05:45:00,Mumbai,West,Apparel,Saree,6.0,1941.86,,50038.87247272034,1137.9,D. Joshi
ORD100976,2023-04-13 07:53:00,Patna,East,Electronics,Power Bank,7.0,3343.62,0.15,19894.54,4253.89,N. Gupta  
ORD102554,2023-04-13 08:24:00,Ahmedabad,West,Toys,Board Game,5.0,1857.51,0.0,9287.55,1897.0,M. Khan
ORD108291,2023-04-13 08:25:00,Ahmedabad,West,Groceries,Spice Combo Pack,8.0,273.44,0.15,1859.39,448.04,T. Banerjee
ORD108295,2023-04-13 08:44:00,Hyderabad,South,Electronics,Bluetooth Speaker,9.0,1802.23,0.0,16220.07,4252.86,S. Nair
ORD108599,2023-04-13 10:00:00,Bhubaneswar,East,Toys,Remote Control Car,7.0,1251.01,0.2,7005.66,1514.28,M. Khan
ORD107862,2023-04-13 10:01:00,Pune,West,Apparel,Saree,11.0,2324.16,0.0,25565.76,3335.18,A. Sharma
ORD103917,2023-04-13 10:11:00,Chennai,South,Apparel  ,Saree,10.0,1338.37,0.0,13383.7,2045.22,V. Reddy
ORD106645,2023-04-13 10:15:00,Hyderabad,South,Electronics,Smartwatch,5.0,3156.51,0.0,15782.55,2787.67,P. Verma
ORD108887,2023-04-13 10:40:00,Chandigarh,North,Groceries,Basmati Rice 5kg,11.0,584.39,0.0,6428.29,1487.17,S. Nair
ORD101080,2023-04-13 11:17:00,Mumbai,West,Electronics,Wireless Earbuds,14.0,3480.32,0.15,41415.81,10485.59, P. Verma 
ORD107107,2023-04-13 11:52:00,Patna,East,Groceries,Basmati Rice 5kg,3.0,337.06,,1011.18,117.59,R. Iyer
ORD103002,2023-04-13 12:49:00,Patna,East,Groceries,Tea Leaves 500g,8.0,227.65,0.1,1639.08,404.4,T. Banerjee
ORD102325,2023-04-13 13:08:00,Lucknow,North,Home Goods,Storage Box,2.0,2656.97,0.05,5048.24,764.35,N. Gupta
ORD100815,2023-04-13 14:52:00,Chennai,South,Apparel,Cotton Kurta,5.0,1571.31,0.0,7856.55,1608.21,T. Banerjee
ORD107218,2023-04-13 16:15:00,Pune,West,Toys,Soft Toy Bear,7.0,,0.0,3196.34,955.71,T. Banerjee
ORD106012,2023-04-13 19:32:00,Bengaluru,South,Electronics,LED Monitor,12.0,3578.8,0.15,36503.76,10822.33,T. Banerjee
ORD102322,2023-04-13 19:54:00,Pune,West,Electronics,Bluetooth Speaker,13.0,2596.55,,30379.64,9592.72,P. Verma
ORD105412,2023-04-13 20:11:00,Chennai,South,Groceries,Basmati Rice 5kg,6.0,102.68,0.1,554.47,161.14,A. Sharma
ORD100724,2023-04-13 23:52:00,Kolkata,East,Home Goods,Bedsheet Set,3.0,992.36,0.1,2679.37,573.95,S. Nair
ORD104334,2023-04-14 00:33:00,Lucknow,North,Toys,Building Blocks Set,8.0,571.91,0.05,4346.52,549.33,T. Banerjee
ORD108488,2023-04-14 02:12:00,Bengaluru,South,Groceries,Tea Leaves 500g,7.0,828.25,0.0,5797.75,1071.68,A. Sharma
ORD109549,2023-04-14 02:35:00,Ahmedabad,West,  Groceries,Cooking Oil 1L,7.0,103.2,0.0,722.4,100.0,S. Nair
ORD107939,2023-04-14 03:00:00,Mumbai,West,Toys,Soft Toy Bear,4.0,1297.24,0.15,4410.62,1188.22,S. Nair
ORD109579,2023-04-14 03:00:00,Ahmedabad,West,Apparel,Denim Jeans,11.0,1891.51,0.0,20806.61,6935.86,D. Joshi
ORD101109,2023-04-14 03:10:00,Patna,East,Toys,Puzzle 500pc,1.0,1131.68,0.0,1131.68,314.32,K. Menon
ORD107316,2023-04-14 03:28:00,Mumbai,West,Electronics,LED Monitor,10.0,3622.18,0.0,36221.8,3724.41,S. Nair
ORD108627,2023-04-14 03:32:00,Kolkata,East,Toys,Remote Control Car,10.0,1887.68,0.0,18876.8,3591.14,S. Nair
ORD109707,2023-04-14 04:11:00,Delhi,North,Toys,Building Blocks Set,6.0,1934.75,0.0,11608.5,3743.42,  S. Nair
ORD107255,2023-04-14 04:14:00,Kolkata,East,Apparel,Sports Jacket,10.0,1814.3,0.15,15421.55,3863.86,A. Sharma
ORD102732,2023-04-14 05:21:00,Bhubaneswar,East,Groceries,Wheat Flour 10kg,4.0,544.93,,2179.72,451.65,P. Verma
ORD102766,2023-04-14 05:41:00,Mumbai,West,Toys,Building Blocks Set,11.0,822.6,,9048.6,3027.97,K. Menon
ORD106103,2023-04-14 06:27:00,Ahmedabad,West,Electronics,LED Monitor,2.0,1096.75,0.1,1974.15,665.62,M. Khan
ORD107105,2023-04-14 06:43:00,Kolkata,East,Groceries,Tea Leaves 500g,11.0,832.75,0.15,7786.21,1399.01,K. Menon
ORD107121,2023-04-14 09:13:00,Hyderabad,South,Home Goods,Storage Box,5.0,1197.7,0.05,5689.08,1595.51,M. Khan
ORD109355,2023-04-14 09:16:00,Lucknow,North,Toys,Building Blocks Set,2.0,1835.99,0.1,3304.78,543.17,T. Banerjee
ORD102450,2023-04-14 09:22:00,Chandigarh,North,Groceries,Spice Combo Pack,11.0,741.36,0.0,8154.96,1743.63,P. Verma
ORD105003,2023-04-14 09:26:00,Kolkata,East,Apparel,Sports Jacket,8.0,1589.83,0.0,12718.64,2980.45,D. Joshi
ORD108981,2023-04-14 09:38:00,Bengaluru,South,Electronics,LED Monitor,10.0,1284.43,0.05,12202.08,1379.33,V. Reddy
ORD106515,2023-04-14 09:56:00,Patna,East,Groceries,Cooking Oil 1L,14.0,335.58,0.05,4463.21,1224.06,A. Sharma
ORD109668,2023-04-14 10:31:00,Ahmedabad,West,Groceries,Basmati Rice 5kg,7.0,499.58,0.0,3497.06,447.07,R. Iyer
ORD104982,2023-04-14 13:00:00,Bhubaneswar,East,Home Goods,Table Lamp,11.0,433.33,0.1,4289.97,1274.15,P. Verma
ORD100884,2023-04-14 13:11:00,Chennai,South,Toys,Remote Control Car,1.0,1563.56,0.0,1563.56,513.57,S. Nair
ORD103944,2023-04-14 13:12:00,Bhubaneswar,East,Groceries,Cooking Oil 1L,11.0,339.1,0.0,3730.1,761.42,N. Gupta
ORD101508,2023-04-14 13:41:00,Pune,West,Groceries,Cooking Oil 1L,11.0,786.07,0.0,8646.77,2925.67,R. Iyer
ORD103762,2023-04-14 14:19:00,Patna,East,Home Goods,Storage Box,6.0,1931.06,0.0,11586.36,2159.04,S. Nair
ORD102144,2023-04-14 14:57:00,Hyderabad,South,Toys,Puzzle 500pc,11.0,410.1,0.15,3834.44,758.77,P. Verma
ORD103839,2023-04-14 15:19:00,Mumbai,West,Home Goods,Curtain Set,13.0,2474.82,0.0,32172.66,9043.31,R. Iyer
ORD102337,2023-04-14 15:20:00,Pune,West,Toys,Remote Control Car,12.0,1955.67,0.0,23468.04,5926.26,A. Sharma
ORD105552,2023-04-14 15:39:00,Chennai,South,Toys,Soft Toy Bear,12.0,1734.51,0.0,20814.12,4375.5,T. Banerjee
ORD105825,2023-04-14 15:50:00,Delhi,North,Home Goods,Table Lamp,5.0,2333.33,0.05,11083.32,3383.58,P. Verma
ORD102345,2023-04-14 18:03:00,Chennai,South,Electronics,Power Bank,13.0,3902.27,0.15,43120.08,8642.92,P. Verma
ORD100010,2023-04-14 18:20:00,Pune,West,Groceries,Spice Combo Pack,14.0,400.19,0.1,5042.39,1510.42,
ORD108914,2023-04-14 20:07:00,Bhubaneswar,East,Groceries  ,Basmati Rice 5kg,7.0,474.15,0.0,3319.05,526.2,A. Sharma
ORD109339,2023-04-14 20:13:00,Delhi,North,Electronics,LED Monitor,6.0,3603.5,0.0,21621.0,2336.52,P. Verma
ORD107375,2023-04-15 00:31:00,Delhi,North,Apparel,Formal Shirt,4.0,491.09,0.1,1767.92,618.49,S. Nair
